,from_tag,to_tag,pr_number
28400,7.6,7.7,2019
28401,7.6,7.7,2012
28402,7.6,7.7,2040
28403,7.6,7.7,2010
28404,7.6,7.7,2011
28405,7.6,7.7,2005
28406,7.6,7.7,2014
28407,7.6,7.7,2028
28408,7.6,7.7,2038
28409,7.6,7.7,682
28410,7.6,7.7,657
28411,7.6,7.7,674
28412,7.6,7.7,681
28413,7.6,7.7,659
28414,7.6,7.7,667
28415,7.6,7.7,673
28416,7.6,7.7,680
28417,7.6,7.7,664
28418,7.6,7.7,656
28419,7.6,7.7,660
28420,7.6,7.7,672
28421,7.6,7.7,684
28422,7.6,7.7,679
28423,7.6,7.7,654
28424,7.6,7.7,671
28425,7.6,7.7,677
28426,7.6,7.7,663
28427,7.6,7.7,698
28428,7.6,7.7,699
28429,7.6,7.7,655
28430,7.6,7.7,687
28431,7.6,7.7,670
28432,7.6,7.7,691
28433,7.6,7.7,666
28434,7.6,7.7,652
28435,7.6,7.7,678
28436,7.6,7.7,651
28437,7.6,7.7,662
28438,7.6,7.7,669
28439,7.6,7.7,700
28440,7.6,7.7,661
28441,7.6,7.7,668
28442,7.6,7.7,955
28443,7.6,7.7,966
28444,7.6,7.7,973
28445,7.6,7.7,994
28446,7.6,7.7,961
28447,7.6,7.7,967
28448,7.6,7.7,974
28449,7.6,7.7,960
28450,7.6,7.7,988
28451,7.6,7.7,995
28452,7.6,7.7,956
28453,7.6,7.7,953
28454,7.6,7.7,968
28455,7.6,7.7,975
28456,7.6,7.7,996
28457,7.6,7.7,989
28458,7.6,7.7,951
28459,7.6,7.7,962
28460,7.6,7.7,969
28461,7.6,7.7,976
28462,7.6,7.7,1000
28463,7.6,7.7,993
28464,7.6,7.7,970
28465,7.6,7.7,977
28466,7.6,7.7,991
28467,7.6,7.7,998
28468,7.6,7.7,963
28469,7.6,7.7,971
28470,7.6,7.7,985
28471,7.6,7.7,964
28472,7.6,7.7,978
28473,7.6,7.7,954
28474,7.6,7.7,958
28475,7.6,7.7,972
28476,7.6,7.7,965
28477,7.6,7.7,1157
28478,7.6,7.7,1192
28479,7.6,7.7,1176
28480,7.6,7.7,1189
28481,7.6,7.7,1156
28482,7.6,7.7,1159
28483,7.6,7.7,1162
28484,7.6,7.7,1169
28485,7.6,7.7,1184
28486,7.6,7.7,1196
28487,7.6,7.7,1181
28488,7.6,7.7,1199
28489,7.6,7.7,1190
28490,7.6,7.7,1195
28491,7.6,7.7,1191
28492,7.6,7.7,1155
28493,7.6,7.7,1163
28494,7.6,7.7,1200
28495,7.6,7.7,1174
28496,7.6,7.7,1180
28497,7.6,7.7,1182
28498,7.6,7.7,1193
28499,7.6,7.7,1172
28500,7.6,7.7,1158
28501,7.6,7.7,1177
28502,7.6,7.7,1170
28503,7.6,7.7,1198
28504,7.6,7.7,1179
28505,7.6,7.7,1187
28506,7.6,7.7,1194
28507,7.6,7.7,1160
28508,7.6,7.7,1183
28509,7.6,7.7,1164
28510,7.6,7.7,1173
28511,7.6,7.7,1175
28512,7.6,7.7,1166
28513,7.6,7.7,1178
28514,7.6,7.7,1185
28515,7.6,7.7,1188
28516,7.6,7.7,1153
28517,7.6,7.7,475
28518,7.6,7.7,479
28519,7.6,7.7,499
28520,7.6,7.7,462
28521,7.6,7.7,496
28522,7.6,7.7,464
28523,7.6,7.7,460
28524,7.6,7.7,495
28525,7.6,7.7,459
28526,7.6,7.7,477
28527,7.6,7.7,454
28528,7.6,7.7,487
28529,7.6,7.7,456
28530,7.6,7.7,476
28531,7.6,7.7,492
28532,7.6,7.7,468
28533,7.6,7.7,497
28534,7.6,7.7,483
28535,7.6,7.7,480
28536,7.6,7.7,486
28537,7.6,7.7,469
28538,7.6,7.7,481
28539,7.6,7.7,465
28540,7.6,7.7,493
28541,7.6,7.7,451
28542,7.6,7.7,457
28543,7.6,7.7,482
28544,7.6,7.7,2212
28545,7.6,7.7,2240
28546,7.6,7.7,2204
28547,7.6,7.7,2239
28548,7.6,7.7,2250
28549,7.6,7.7,2205
28550,7.6,7.7,2236
28551,7.6,7.7,2221
28552,7.6,7.7,2211
28553,7.6,7.7,2207
28554,7.6,7.7,2226
28555,7.6,7.7,2249
28556,7.6,7.7,2208
28557,7.6,7.7,2209
28558,7.6,7.7,2206
28559,7.6,7.7,2235
28560,7.6,7.7,2220
28561,7.6,7.7,2243
28562,7.6,7.7,2223
28563,7.6,7.7,2218
28564,7.6,7.7,2247
28565,7.6,7.7,2203
28566,7.6,7.7,2246
28567,7.6,7.7,2217
28568,7.6,7.7,2234
28569,7.6,7.7,2231
28570,7.6,7.7,2224
28571,7.6,7.7,2201
28572,7.6,7.7,2222
28573,7.6,7.7,2232
28574,7.6,7.7,2219
28575,7.6,7.7,2225
28576,7.6,7.7,2210
28577,7.6,7.7,2241
28578,7.6,7.7,2238
28579,7.6,7.7,2215
28580,7.6,7.7,2248
28581,7.6,7.7,2244
28582,7.6,7.7,2202
28583,7.6,7.7,2230
28584,7.6,7.7,2213
28585,7.6,7.7,2245
28586,7.6,7.7,2233
28587,7.6,7.7,2242
28588,7.6,7.7,2216
28589,7.6,7.7,812
28590,7.6,7.7,825
28591,7.6,7.7,840
28592,7.6,7.7,847
28593,7.6,7.7,815
28594,7.6,7.7,844
28595,7.6,7.7,816
28596,7.6,7.7,837
28597,7.6,7.7,824
28598,7.6,7.7,817
28599,7.6,7.7,841
28600,7.6,7.7,810
28601,7.6,7.7,827
28602,7.6,7.7,842
28603,7.6,7.7,850
28604,7.6,7.7,807
28605,7.6,7.7,838
28606,7.6,7.7,849
28607,7.6,7.7,848
28608,7.6,7.7,801
28609,7.6,7.7,834
28610,7.6,7.7,2645
28611,7.6,7.7,2629
28612,7.6,7.7,2643
28613,7.6,7.7,2614
28614,7.6,7.7,2644
28615,7.6,7.7,2619
28616,7.6,7.7,2615
28617,7.6,7.7,2646
28618,7.6,7.7,2618
28619,7.6,7.7,2633
28620,7.6,7.7,2604
28621,7.6,7.7,2616
28622,7.6,7.7,2631
28623,7.6,7.7,2609
28624,7.6,7.7,2628
28625,7.6,7.7,2605
28626,7.6,7.7,2608
28627,7.6,7.7,2632
28628,7.6,7.7,2638
28629,7.6,7.7,2617
28630,7.6,7.7,2641
28631,7.6,7.7,2602
28632,7.6,7.7,2611
28633,7.6,7.7,2601
28634,7.6,7.7,2623
28635,7.6,7.7,2622
28636,7.6,7.7,2635
28637,7.6,7.7,2647
28638,7.6,7.7,2607
28639,7.6,7.7,2627
28640,7.6,7.7,2649
28641,7.6,7.7,3196
28642,7.6,7.7,3193
28643,7.6,7.7,3155
28644,7.6,7.7,3187
28645,7.6,7.7,3153
28646,7.6,7.7,3184
28647,7.6,7.7,1589
28648,7.6,7.7,1572
28649,7.6,7.7,1581
28650,7.6,7.7,1593
28651,7.6,7.7,1595
28652,7.6,7.7,1559
28653,7.6,7.7,1566
28654,7.6,7.7,1585
28655,7.6,7.7,1579
28656,7.6,7.7,1599
28657,7.6,7.7,1575
28658,7.6,7.7,1594
28659,7.6,7.7,1576
28660,7.6,7.7,1600
28661,7.6,7.7,1557
28662,7.6,7.7,1586
28663,7.6,7.7,1570
28664,7.6,7.7,1598
28665,7.6,7.7,1553
28666,7.6,7.7,1568
28667,7.6,7.7,1591
28668,7.6,7.7,1571
28669,7.6,7.7,1580
28670,7.6,7.7,1592
28671,7.6,7.7,1569
28672,7.6,7.7,1588
28673,7.6,7.7,1555
28674,7.6,7.7,1562
28675,7.6,7.7,1563
28676,7.6,7.7,1561
28677,7.6,7.7,1567
28678,7.6,7.7,1587
28679,7.6,7.7,1556
28680,7.6,7.7,1597
28681,7.6,7.7,1596
28682,7.6,7.7,1577
28683,7.6,7.7,1558
28684,7.6,7.7,1574
28685,7.6,7.7,1583
28686,7.6,7.7,1551
28687,7.6,7.7,1582
28688,7.6,7.7,288
28689,7.6,7.7,299
28690,7.6,7.7,298
28691,7.6,7.7,1375
28692,7.6,7.7,1382
28693,7.6,7.7,1393
28694,7.6,7.7,1389
28695,7.6,7.7,1384
28696,7.6,7.7,1396
28697,7.6,7.7,1353
28698,7.6,7.7,1368
28699,7.6,7.7,1358
28700,7.6,7.7,1370
28701,7.6,7.7,1359
28702,7.6,7.7,1364
28703,7.6,7.7,1367
28704,7.6,7.7,1377
28705,7.6,7.7,1399
28706,7.6,7.7,1360
28707,7.6,7.7,1388
28708,7.6,7.7,1372
28709,7.6,7.7,1366
28710,7.6,7.7,1357
28711,7.6,7.7,1365
28712,7.6,7.7,1381
28713,7.6,7.7,1376
28714,7.6,7.7,1386
28715,7.6,7.7,1351
28716,7.6,7.7,1356
28717,7.6,7.7,1400
28718,7.6,7.7,1355
28719,7.6,7.7,1383
28720,7.6,7.7,1362
28721,7.6,7.7,2860
28722,7.6,7.7,2870
28723,7.6,7.7,2868
28724,7.6,7.7,2880
28725,7.6,7.7,2899
28726,7.6,7.7,2883
28727,7.6,7.7,2858
28728,7.6,7.7,2892
28729,7.6,7.7,2861
28730,7.6,7.7,2855
28731,7.6,7.7,2884
28732,7.6,7.7,2853
28733,7.6,7.7,2869
28734,7.6,7.7,2865
28735,7.6,7.7,2881
28736,7.6,7.7,2862
28737,7.6,7.7,2900
28738,7.6,7.7,2889
28739,7.6,7.7,2852
28740,7.6,7.7,2866
28741,7.6,7.7,2891
28742,7.6,7.7,2890
28743,7.6,7.7,2893
28744,7.6,7.7,2896
28745,7.6,7.7,2867
28746,7.6,7.7,2876
28747,7.6,7.7,2887
28748,7.6,7.7,2873
28749,7.6,7.7,2864
28750,7.6,7.7,2897
28751,7.6,7.7,2886
28752,7.6,7.7,2885
28753,7.6,7.7,2851
28754,7.6,7.7,2863
28755,7.6,7.7,2875
28756,7.6,7.7,1908
28757,7.6,7.7,1909
28758,7.6,7.7,1913
28759,7.6,7.7,1939
28760,7.6,7.7,1944
28761,7.6,7.7,1919
28762,7.6,7.7,1928
28763,7.6,7.7,1941
28764,7.6,7.7,1920
28765,7.6,7.7,1924
28766,7.6,7.7,1943
28767,7.6,7.7,1907
28768,7.6,7.7,1947
28769,7.6,7.7,1936
28770,7.6,7.7,1942
28771,7.6,7.7,1925
28772,7.6,7.7,1935
28773,7.6,7.7,1923
28774,7.6,7.7,1931
28775,7.6,7.7,1933
28776,7.6,7.7,1940
28777,7.6,7.7,1910
28778,7.6,7.7,1948
28779,7.6,7.7,1929
28780,7.6,7.7,1949
28781,7.6,7.7,1905
28782,7.6,7.7,1903
28783,7.6,7.7,1932
28784,7.6,7.7,1922
28785,7.6,7.7,1914
28786,7.6,7.7,1916
28787,7.6,7.7,1945
28788,7.6,7.7,1927
28789,7.6,7.7,2956
28790,7.6,7.7,2954
28791,7.6,7.7,2961
28792,7.6,7.7,2964
28793,7.6,7.7,2962
28794,7.6,7.7,2983
28795,7.6,7.7,2978
28796,7.6,7.7,2953
28797,7.6,7.7,2974
28798,7.6,7.7,2976
28799,7.6,7.7,2971
28800,7.6,7.7,2988
28801,7.6,7.7,2995
28802,7.6,7.7,2992
28803,7.6,7.7,2970
28804,7.6,7.7,2994
28805,7.6,7.7,2986
28806,7.6,7.7,2993
28807,7.6,7.7,2959
28808,7.6,7.7,2969
28809,7.6,7.7,2963
28810,7.6,7.7,2997
28811,7.6,7.7,2980
28812,7.6,7.7,2999
28813,7.6,7.7,2989
28814,7.6,7.7,2972
28815,7.6,7.7,2977
28816,7.6,7.7,3000
28817,7.6,7.7,2968
28818,7.6,7.7,2958
28819,7.6,7.7,2955
28820,7.6,7.7,2967
28821,7.6,7.7,2981
28822,7.6,7.7,2996
28823,7.6,7.7,2975
28824,7.6,7.7,2957
28825,7.6,7.7,2982
28826,7.6,7.7,2965
28827,7.6,7.7,2406
28828,7.6,7.7,2434
28829,7.6,7.7,2419
28830,7.6,7.7,2425
28831,7.6,7.7,2416
28832,7.6,7.7,2430
28833,7.6,7.7,2440
28834,7.6,7.7,2447
28835,7.6,7.7,2423
28836,7.6,7.7,2427
28837,7.6,7.7,2437
28838,7.6,7.7,2424
28839,7.6,7.7,2445
28840,7.6,7.7,2433
28841,7.6,7.7,2407
28842,7.6,7.7,2403
28843,7.6,7.7,2435
28844,7.6,7.7,2441
28845,7.6,7.7,2408
28846,7.6,7.7,2432
28847,7.6,7.7,1264
28848,7.6,7.7,1295
28849,7.6,7.7,1253
28850,7.6,7.7,1292
28851,7.6,7.7,1274
28852,7.6,7.7,1281
28853,7.6,7.7,1255
28854,7.6,7.7,1273
28855,7.6,7.7,1300
28856,7.6,7.7,1276
28857,7.6,7.7,1296
28858,7.6,7.7,1289
28859,7.6,7.7,1285
28860,7.6,7.7,1272
28861,7.6,7.7,1267
28862,7.6,7.7,1265
28863,7.6,7.7,1259
28864,7.6,7.7,1277
28865,7.6,7.7,1299
28866,7.6,7.7,1279
28867,7.6,7.7,1268
28868,7.6,7.7,1282
28869,7.6,7.7,1256
28870,7.6,7.7,1252
28871,7.6,7.7,1251
28872,7.6,7.7,1258
28873,7.6,7.7,1287
28874,7.6,7.7,1260
28875,7.6,7.7,1297
28876,7.6,7.7,396
28877,7.6,7.7,358
28878,7.6,7.7,393
28879,7.6,7.7,399
28880,7.6,7.7,382
28881,7.6,7.7,369
28882,7.6,7.7,376
28883,7.6,7.7,390
28884,7.6,7.7,363
28885,7.6,7.7,384
28886,7.6,7.7,368
28887,7.6,7.7,385
28888,7.6,7.7,378
28889,7.6,7.7,375
28890,7.6,7.7,395
28891,7.6,7.7,372
28892,7.6,7.7,380
28893,7.6,7.7,383
28894,7.6,7.7,373
28895,7.6,7.7,388
28896,7.6,7.7,354
28897,7.6,7.7,391
28898,7.6,7.7,389
28899,7.6,7.7,398
28900,7.6,7.7,397
28901,7.6,7.7,377
28902,7.6,7.7,353
28903,7.6,7.7,394
28904,7.6,7.7,360
28905,7.6,7.7,362
28906,7.6,7.7,361
28907,7.6,7.7,364
28908,7.6,7.7,356
28909,7.6,7.7,940
28910,7.6,7.7,912
28911,7.6,7.7,943
28912,7.6,7.7,910
28913,7.6,7.7,931
28914,7.6,7.7,941
28915,7.6,7.7,947
28916,7.6,7.7,932
28917,7.6,7.7,925
28918,7.6,7.7,923
28919,7.6,7.7,942
28920,7.6,7.7,928
28921,7.6,7.7,907
28922,7.6,7.7,950
28923,7.6,7.7,948
28924,7.6,7.7,933
28925,7.6,7.7,949
28926,7.6,7.7,934
28927,7.6,7.7,939
28928,7.6,7.7,946
28929,7.6,7.7,915
28930,7.6,7.7,929
28931,7.6,7.7,945
28932,7.6,7.7,938
28933,7.6,7.7,937
28934,7.6,7.7,944
28935,7.6,7.7,914
28936,7.6,7.7,913
28937,7.6,7.7,927
28938,7.6,7.7,911
28939,7.6,7.7,930
28940,7.6,7.7,926
28941,7.6,7.7,908
28942,7.6,7.7,936
28943,7.6,7.7,2335
28944,7.6,7.7,2340
28945,7.6,7.7,2346
28946,7.6,7.7,2315
28947,7.6,7.7,2343
28948,7.6,7.7,2347
28949,7.6,7.7,2302
28950,7.6,7.7,2303
28951,7.6,7.7,2326
28952,7.6,7.7,2312
28953,7.6,7.7,2316
28954,7.6,7.7,2311
28955,7.6,7.7,2330
28956,7.6,7.7,2301
28957,7.6,7.7,2307
28958,7.6,7.7,2331
28959,7.6,7.7,2310
28960,7.6,7.7,2333
28961,7.6,7.7,2337
28962,7.6,7.7,2341
28963,7.6,7.7,2338
28964,7.6,7.7,2121
28965,7.6,7.7,2145
28966,7.6,7.7,2105
28967,7.6,7.7,2136
28968,7.6,7.7,2115
28969,7.6,7.7,2113
28970,7.6,7.7,2106
28971,7.6,7.7,2150
28972,7.6,7.7,2107
28973,7.6,7.7,2117
28974,7.6,7.7,2143
28975,7.6,7.7,2132
28976,7.6,7.7,2135
28977,7.6,7.7,2134
28978,7.6,7.7,2124
28979,7.6,7.7,2123
28980,7.6,7.7,2137
28981,7.6,7.7,2112
28982,7.6,7.7,2133
28983,7.6,7.7,2142
28984,7.6,7.7,2125
28985,7.6,7.7,2114
28986,7.6,7.7,2118
28987,7.6,7.7,2139
28988,7.6,7.7,2104
28989,7.6,7.7,2147
28990,7.6,7.7,2126
28991,7.6,7.7,2111
28992,7.6,7.7,2103
28993,7.6,7.7,2140
28994,7.6,7.7,2129
28995,7.6,7.7,2101
28996,7.6,7.7,561
28997,7.6,7.7,564
28998,7.6,7.7,568
28999,7.6,7.7,562
29000,7.6,7.7,566
29001,7.6,7.7,553
29002,7.6,7.7,563
29003,7.6,7.7,570
29004,7.6,7.7,573
29005,7.6,7.7,558
29006,7.6,7.7,571
29007,7.6,7.7,552
29008,7.6,7.7,554
29009,7.6,7.7,574
29010,7.6,7.7,569
29011,7.6,7.7,1086
29012,7.6,7.7,1096
29013,7.6,7.7,1072
29014,7.6,7.7,1087
29015,7.6,7.7,1098
29016,7.6,7.7,1099
29017,7.6,7.7,1097
29018,7.6,7.7,1057
29019,7.6,7.7,1076
29020,7.6,7.7,1061
29021,7.6,7.7,1095
29022,7.6,7.7,1054
29023,7.6,7.7,1066
29024,7.6,7.7,1058
29025,7.6,7.7,1059
29026,7.6,7.7,1094
29027,7.6,7.7,1067
29028,7.6,7.7,1100
29029,7.6,7.7,1073
29030,7.6,7.7,1053
29031,7.6,7.7,1080
29032,7.6,7.7,1056
29033,7.6,7.7,1089
29034,7.6,7.7,1093
29035,7.6,7.7,1075
29036,7.6,7.7,1081
29037,7.6,7.7,1090
29038,7.6,7.7,1092
29039,7.6,7.7,1065
29040,7.6,7.7,1060
29041,7.6,7.7,1091
29042,7.6,7.7,1088
29043,7.6,7.7,2775
29044,7.6,7.7,2789
29045,7.6,7.7,2759
29046,7.6,7.7,2768
29047,7.6,7.7,2782
29048,7.6,7.7,2761
29049,7.6,7.7,2764
29050,7.6,7.7,2776
29051,7.6,7.7,2756
29052,7.6,7.7,2769
29053,7.6,7.7,2783
29054,7.6,7.7,2797
29055,7.6,7.7,2791
29056,7.6,7.7,2770
29057,7.6,7.7,2781
29058,7.6,7.7,2751
29059,7.6,7.7,2798
29060,7.6,7.7,2774
29061,7.6,7.7,2757
29062,7.6,7.7,2785
29063,7.6,7.7,2799
29064,7.6,7.7,2763
29065,7.6,7.7,2765
29066,7.6,7.7,2754
29067,7.6,7.7,2772
29068,7.6,7.7,2779
29069,7.6,7.7,2786
29070,7.6,7.7,2762
29071,7.6,7.7,2766
29072,7.6,7.7,2758
29073,7.6,7.7,2752
29074,7.6,7.7,2760
29075,7.6,7.7,2788
29076,7.6,7.7,2753
29077,7.6,7.7,2767
29078,7.6,7.7,2755
29079,7.6,7.7,167
29080,7.6,7.7,172
29081,7.6,7.7,166
29082,7.6,7.7,164
29083,7.6,7.7,194
29084,7.6,7.7,200
29085,7.6,7.7,169
29086,7.6,7.7,162
29087,7.6,7.7,195
29088,7.6,7.7,174
29089,7.6,7.7,198
29090,7.6,7.7,159
29091,7.6,7.7,1471
29092,7.6,7.7,1485
29093,7.6,7.7,1479
29094,7.6,7.7,1492
29095,7.6,7.7,1477
29096,7.6,7.7,1478
29097,7.6,7.7,1457
29098,7.6,7.7,1490
29099,7.6,7.7,1476
29100,7.6,7.7,1461
29101,7.6,7.7,1469
29102,7.6,7.7,1494
29103,7.6,7.7,1495
29104,7.6,7.7,1486
29105,7.6,7.7,1491
29106,7.6,7.7,1464
29107,7.6,7.7,1481
29108,7.6,7.7,1496
29109,7.6,7.7,1459
29110,7.6,7.7,1456
29111,7.6,7.7,1473
29112,7.6,7.7,1487
29113,7.6,7.7,1470
29114,7.6,7.7,1500
29115,7.6,7.7,1462
29116,7.6,7.7,1483
29117,7.6,7.7,1466
29118,7.6,7.7,1468
29119,7.6,7.7,1451
29120,7.6,7.7,1467
29121,7.6,7.7,1482
29122,7.6,7.7,1488
29123,7.6,7.7,1452
29124,7.6,7.7,1493
29125,7.6,7.7,1472
29126,7.6,7.7,1463
29127,7.6,7.7,1453
29128,7.6,7.7,1474
29129,7.6,7.7,1455
29130,7.6,7.7,1480
29131,7.6,7.7,3070
29132,7.6,7.7,3054
29133,7.6,7.7,3068
29134,7.6,7.7,3069
29135,7.6,7.7,3073
29136,7.6,7.7,3089
29137,7.6,7.7,3074
29138,7.6,7.7,3100
29139,7.6,7.7,3084
29140,7.6,7.7,3057
29141,7.6,7.7,3083
29142,7.6,7.7,3059
29143,7.6,7.7,3065
29144,7.6,7.7,3071
29145,7.6,7.7,3095
29146,7.6,7.7,3077
29147,7.6,7.7,3079
29148,7.6,7.7,3082
29149,7.6,7.7,3052
29150,7.6,7.7,3067
29151,7.6,7.7,3080
29152,7.6,7.7,3063
29153,7.6,7.7,3099
29154,7.6,7.7,3055
29155,7.6,7.7,3092
29156,7.6,7.7,3098
29157,7.6,7.7,3064
29158,7.6,7.7,3056
29159,7.6,7.7,3081
29160,7.6,7.7,3085
29161,7.6,7.7,3091
29162,7.6,7.7,3076
29163,7.6,7.7,3060
29164,7.6,7.7,3087
29165,7.6,7.7,2516
29166,7.6,7.7,2524
29167,7.6,7.7,2536
29168,7.6,7.7,2545
29169,7.6,7.7,2543
29170,7.6,7.7,2529
29171,7.6,7.7,2515
29172,7.6,7.7,2541
29173,7.6,7.7,2519
29174,7.6,7.7,2503
29175,7.6,7.7,2537
29176,7.6,7.7,2534
29177,7.6,7.7,2505
29178,7.6,7.7,2533
29179,7.6,7.7,2520
29180,7.6,7.7,2523
29181,7.6,7.7,2535
29182,7.6,7.7,2514
29183,7.6,7.7,2538
29184,7.6,7.7,2508
29185,7.6,7.7,2511
29186,7.6,7.7,2504
29187,7.6,7.7,2517
29188,7.6,7.7,2540
29189,7.6,7.7,2513
29190,7.6,7.7,2547
29191,7.6,7.7,2522
29192,7.6,7.7,2525
29193,7.6,7.7,2530
29194,7.6,7.7,2546
29195,7.6,7.7,2550
29196,7.6,7.7,2510
29197,7.6,7.7,2539
29198,7.6,7.7,2544
29199,7.6,7.7,2501
29200,7.6,7.7,2548
29201,7.6,7.7,1823
29202,7.6,7.7,1816
29203,7.6,7.7,1824
29204,7.6,7.7,1806
29205,7.6,7.7,1817
29206,7.6,7.7,1838
29207,7.6,7.7,1810
29208,7.6,7.7,1825
29209,7.6,7.7,1839
29210,7.6,7.7,1818
29211,7.6,7.7,1832
29212,7.6,7.7,1843
29213,7.6,7.7,1801
29214,7.6,7.7,1846
29215,7.6,7.7,1813
29216,7.6,7.7,1826
29217,7.6,7.7,1819
29218,7.6,7.7,1833
29219,7.6,7.7,1847
29220,7.6,7.7,1807
29221,7.6,7.7,1804
29222,7.6,7.7,1827
29223,7.6,7.7,1820
29224,7.6,7.7,1841
29225,7.6,7.7,1848
29226,7.6,7.7,1850
29227,7.6,7.7,1842
29228,7.6,7.7,1821
29229,7.6,7.7,1835
29230,7.6,7.7,1802
29231,7.6,7.7,2731
29232,7.6,7.7,2726
29233,7.6,7.7,2707
29234,7.6,7.7,2704
29235,7.6,7.7,2723
29236,7.6,7.7,2722
29237,7.6,7.7,2729
29238,7.6,7.7,2744
29239,7.6,7.7,2703
29240,7.6,7.7,2725
29241,7.6,7.7,2708
29242,7.6,7.7,2719
29243,7.6,7.7,2734
29244,7.6,7.7,2740
29245,7.6,7.7,2743
29246,7.6,7.7,2741
29247,7.6,7.7,2730
29248,7.6,7.7,2728
29249,7.6,7.7,2742
29250,7.6,7.7,2727
29251,7.6,7.7,2702
29252,7.6,7.7,2735
29253,7.6,7.7,2713
29254,7.6,7.7,2750
29255,7.6,7.7,2718
29256,7.6,7.7,2737
29257,7.6,7.7,2749
29258,7.6,7.7,2712
29259,7.6,7.7,2709
29260,7.6,7.7,2715
29261,7.6,7.7,2746
29262,7.6,7.7,2748
29263,7.6,7.7,2721
29264,7.6,7.7,2747
29265,7.6,7.7,2701
29266,7.6,7.7,2714
29267,7.6,7.7,2720
29268,7.6,7.7,2738
29269,7.6,7.7,2739
29270,7.6,7.7,2705
29271,7.6,7.7,2736
29272,7.6,7.7,2745
29273,7.6,7.7,2733
29274,7.6,7.7,1660
29275,7.6,7.7,1678
29276,7.6,7.7,1687
29277,7.6,7.7,1665
29278,7.6,7.7,1696
29279,7.6,7.7,1691
29280,7.6,7.7,1698
29281,7.6,7.7,1689
29282,7.6,7.7,1659
29283,7.6,7.7,1684
29284,7.6,7.7,1667
29285,7.6,7.7,1669
29286,7.6,7.7,1699
29287,7.6,7.7,1675
29288,7.6,7.7,1680
29289,7.6,7.7,1658
29290,7.6,7.7,1676
29291,7.6,7.7,1661
29292,7.6,7.7,1656
29293,7.6,7.7,1655
29294,7.6,7.7,1692
29295,7.6,7.7,1657
29296,7.6,7.7,1651
29297,7.6,7.7,1652
29298,7.6,7.7,1666
29299,7.6,7.7,2600
29300,7.6,7.7,2553
29301,7.6,7.7,2591
29302,7.6,7.7,2555
29303,7.6,7.7,2594
29304,7.6,7.7,2585
29305,7.6,7.7,2584
29306,7.6,7.7,2571
29307,7.6,7.7,2593
29308,7.6,7.7,2598
29309,7.6,7.7,2556
29310,7.6,7.7,2557
29311,7.6,7.7,2552
29312,7.6,7.7,2599
29313,7.6,7.7,2567
29314,7.6,7.7,2565
29315,7.6,7.7,2589
29316,7.6,7.7,2597
29317,7.6,7.7,2578
29318,7.6,7.7,2562
29319,7.6,7.7,2588
29320,7.6,7.7,2573
29321,7.6,7.7,2554
29322,7.6,7.7,2587
29323,7.6,7.7,2581
29324,7.6,7.7,2570
29325,7.6,7.7,2582
29326,7.6,7.7,2566
29327,7.6,7.7,2574
29328,7.6,7.7,2583
29329,7.6,7.7,2577
29330,7.6,7.7,2586
29331,7.6,7.7,2580
29332,7.6,7.7,2560
29333,7.6,7.7,150
29334,7.6,7.7,149
29335,7.6,7.7,1624
29336,7.6,7.7,1607
29337,7.6,7.7,1622
29338,7.6,7.7,1615
29339,7.6,7.7,1606
29340,7.6,7.7,1620
29341,7.6,7.7,1610
29342,7.6,7.7,1603
29343,7.6,7.7,1609
29344,7.6,7.7,1616
29345,7.6,7.7,1645
29346,7.6,7.7,1636
29347,7.6,7.7,1633
29348,7.6,7.7,1635
29349,7.6,7.7,1634
29350,7.6,7.7,1629
29351,7.6,7.7,1637
29352,7.6,7.7,1648
29353,7.6,7.7,1625
29354,7.6,7.7,1608
29355,7.6,7.7,1612
29356,7.6,7.7,1605
29357,7.6,7.7,1643
29358,7.6,7.7,1642
29359,7.6,7.7,1604
29360,7.6,7.7,1627
29361,7.6,7.7,1644
29362,7.6,7.7,1614
29363,7.6,7.7,1641
29364,7.6,7.7,1650
29365,7.6,7.7,1618
29366,7.6,7.7,1611
29367,7.6,7.7,1631
29368,7.6,7.7,1640
29369,7.6,7.7,1601
29370,7.6,7.7,1626
29371,7.6,7.7,1628
29372,7.6,7.7,1441
29373,7.6,7.7,1406
29374,7.6,7.7,1435
29375,7.6,7.7,1442
29376,7.6,7.7,1449
29377,7.6,7.7,1440
29378,7.6,7.7,1410
29379,7.6,7.7,1436
29380,7.6,7.7,1401
29381,7.6,7.7,1429
29382,7.6,7.7,1443
29383,7.6,7.7,1450
29384,7.6,7.7,1430
29385,7.6,7.7,1444
29386,7.6,7.7,1424
29387,7.6,7.7,1438
29388,7.6,7.7,1417
29389,7.6,7.7,1447
29390,7.6,7.7,1408
29391,7.6,7.7,1432
29392,7.6,7.7,1446
29393,7.6,7.7,1405
29394,7.6,7.7,1419
29395,7.6,7.7,310
29396,7.6,7.7,318
29397,7.6,7.7,350
29398,7.6,7.7,340
29399,7.6,7.7,330
29400,7.6,7.7,331
29401,7.6,7.7,338
29402,7.6,7.7,348
29403,7.6,7.7,325
29404,7.6,7.7,339
29405,7.6,7.7,341
29406,7.6,7.7,301
29407,7.6,7.7,308
29408,7.6,7.7,329
29409,7.6,7.7,307
29410,7.6,7.7,323
29411,7.6,7.7,306
29412,7.6,7.7,322
29413,7.6,7.7,345
29414,7.6,7.7,315
